25,00000	25,13333	25,26667	25,40000	25,53333	25,66667	25,80000	25,93333	26,06667	26,20000	26,33333	26,46667	26,60000	26,73333	26,86667	27,00000	27,13333	27,26667	27,40000	27,53333	27,66667	27,80000	27,93333	28,06667	28,20000	28,33333	28,46667	28,60000	28,73333	28,86667	29,00000
24,60000	24,73333	24,86667	25,00000	25,13333	25,26667	25,40000	25,53333	25,66667	25,80000	25,93333	26,06667	26,20000	26,33333	26,46667	26,60000	26,73333	26,86667	27,00000	27,13333	27,26667	27,40000	27,53333	27,66667	27,80000	27,93333	28,06667	28,20000	28,33333	28,46667	28,60000
0,11168	0,11448	0,09925	0,09494	0,08954	0,09669	0,09086	0,07950	0,09004	0,08896	0,08999	0,10677	0,10723	0,12844	0,15696	0,15022	0,14578	0,16417	0,14915	0,12586	0,12905	0,11153	0,09943	0,08900	0,07959	0,06453	0,08116	0,08479	0,11621	0,12221	0,11655
0,09170	0,10159	0,09431	0,07968	0,07899	0,06878	0,08956	0,08099	0,09039	0,08475	0,11155	0,13252	0,16387	0,16169	0,18551	0,22266	0,23464	0,23172	0,23815	0,19325	0,17663	0,14706	0,11585	0,09222	0,07296	0,05419	0,04338	0,04527	0,07940	0,09940	0,12689
0,08957	0,08479	0,06919	0,07504	0,07355	0,07782	0,08580	0,09328	0,11389	0,11400	0,16849	0,18331	0,25227	0,28158	0,32289	0,33335	0,36996	0,39886	0,40227	0,34834	0,30138	0,26220	0,21326	0,13941	0,10928	0,06176	0,03538	0,02865	0,04083	0,07246	0,09432
0,09425	0,08500	0,07420	0,06353	0,07846	0,07429	0,09031	0,10905	0,13866	0,17598	0,21938	0,26428	0,34183	0,39848	0,49624	0,52522	0,58927	0,63595	0,61561	0,52863	0,49687	0,45306	0,36220	0,29295	0,21513	0,11631	0,06888	0,02879	0,01831	0,04243	0,05568
0,08445	0,07694	0,07834	0,07898	0,08744	0,09702	0,11727	0,13825	0,19310	0,25020	0,31843	0,37305	0,46536	0,54064	0,64354	0,74837	0,79906	0,82261	0,87894	0,81103	0,74011	0,69750	0,59479	0,45386	0,32912	0,23698	0,13561	0,07902	0,02865	0,02639	0,04177
0,08910	0,08529	0,08454	0,08620	0,09932	0,10668	0,14469	0,18003	0,20872	0,30289	0,35935	0,46301	0,54732	0,67547	0,77063	0,89511	0,95855	1,06274	1,09806	1,05173	1,05566	1,00127	0,84282	0,72334	0,52031	0,39317	0,24383	0,14911	0,06621	0,03445	0,03048
0,07499	0,07737	0,08958	0,10238	0,11599	0,14301	0,16279	0,20809	0,25300	0,34352	0,40041	0,46809	0,58521	0,72494	0,83754	0,98303	1,10600	1,21204	1,25232	1,27752	1,27438	1,23054	1,11581	0,93475	0,75036	0,58284	0,42020	0,29644	0,13704	0,06072	0,04399
0,09574	0,08938	0,09672	0,10898	0,13235	0,14581	0,16487	0,22163	0,24501	0,31054	0,39621	0,44068	0,57913	0,70453	0,80302	0,91740	1,07974	1,22306	1,33413	1,36679	1,42344	1,35818	1,29036	1,15388	0,97464	0,77192	0,54954	0,41062	0,22527	0,13880	0,07296
0,10791	0,09975	0,09286	0,09940	0,12651	0,14343	0,16888	0,18019	0,21809	0,26578	0,32632	0,39158	0,46299	0,53834	0,66673	0,76219	0,92387	1,04718	1,21563	1,32811	1,37637	1,37797	1,35075	1,26743	1,09748	0,89266	0,67161	0,50215	0,31606	0,19571	0,11390
0,09531	0,10118	0,09774	0,10331	0,11383	0,11875	0,12388	0,14115	0,16494	0,19325	0,20894	0,23865	0,32916	0,35270	0,47798	0,52364	0,67192	0,83146	0,98283	1,12485	1,21158	1,30876	1,31445	1,27292	1,20493	0,97650	0,76942	0,57977	0,40126	0,28831	0,16507
0,09168	0,10953	0,08963	0,09432	0,08865	0,09564	0,10530	0,08406	0,11402	0,11383	0,10978	0,12806	0,16363	0,20538	0,25914	0,31290	0,44722	0,54400	0,70844	0,83286	1,09017	1,06260	1,18410	1,15733	1,12747	0,97751	0,84237	0,63073	0,50471	0,31938	0,23816
0,09435	0,08982	0,07433	0,06778	0,05604	0,06732	0,06972	0,07273	0,05812	0,04514	0,05802	0,04727	0,05892	0,08701	0,11888	0,16944	0,26953	0,33691	0,48281	0,62676	0,73916	0,82756	0,96057	0,97669	1,04692	0,89067	0,81128	0,65605	0,50444	0,35819	0,29317
